author;date;title;url;views;game;game_type
Ancient Egypt Fan;2024-04-09 23:54:00;Aztecs The Last Sun - Carnet de développement #9;https://www.mundusbellicus.fr/625306-aztecs-the-last-sun-carnet-de-developpement-9;176;Aztecs The Last Sun;Gestion
Krissotep;2024-04-04 20:00:00;"Stellaris, carnet des développeurs n°339 : Civismes, Mégastructures de ""The Machine Age"" et Auto-Modding";https://www.mundusbellicus.fr/625293-stellaris-carnet-des-developpeurs-339-civismes-megastructures-de-the-machine-age-et-auto-modding;758;Stellaris;Grande Stratégie
Krissotep;2024-03-28 15:12:00;Stellaris, carnet des développeurs n°337 : Machines individualistes et nouveau gameplay Machines;https://www.mundusbellicus.fr/625272-stellaris-carnet-des-developpeurs-337-machines-individualistes-et-nouveau-gameplay-machines;414;Stellaris;Grande Stratégie
Krissotep;2024-03-21 20:58:00;Stellaris, carnet des développeurs n°336 : Origines et Ascensions de l'Ere des Machines;https://www.mundusbellicus.fr/625227-stellaris-carnet-des-developpeurs-336-origines-et-ascensions-de-l-ere-des-machines;591;Stellaris;Grande Stratégie
Limse;2024-03-20 19:15:00;Victoria 3 - Aperçu du patch 1.7 et de « Sphère d'Influence »;https://www.mundusbellicus.fr/625219-victoria-3-aperçu-du-patch-1-7-et-de-sphere-d-influence;642;Victoria 3;Grande Stratégie
Krissotep;2024-03-14 21:44:00;"Stellaris, carnet des développeurs n°335 : Annonce du DLC ""The Machine Age""";https://www.mundusbellicus.fr/625198-stellaris-carnet-des-developpeurs-335-annonce-du-dlc-the-machine-age;582;Stellaris;Grande Stratégie
Limse;2024-03-08 15:44:00;Victoria 3 - Annonce de l'extension « Sphère d'Influence »;https://www.mundusbellicus.fr/625185-victoria-3-annonce-de-l-extension-sphre-d-influence;477;Victoria 3;Grande Stratégie
Krissotep;2024-03-07 17:54:00;"Stellaris, carnet des développeurs n°334 : ""Eridanus""... et après ?";https://www.mundusbellicus.fr/625181-stellaris-carnet-des-developpeurs-334-eridanus-et-apres;333;Stellaris;Grande Stratégie
Limse;2024-03-07 12:49:00;Victoria 3 - Patch 1.6 : Statistiques, interfaces et migrations;https://www.mundusbellicus.fr/625178-victoria-3-patch-1-6-statistiques-interfaces-et-migrations;710;Victoria 3;Grande Stratégie
Ancient Egypt Fan;2024-03-01 23:43:00;Builders of Egypt - Carnet de Développement #51;https://www.mundusbellicus.fr/625150-builders-of-egypt-carnet-de-developpement-51;120;Builders of Egypt;Gestion
Ancient Egypt Fan;2024-03-01 20:43:00;Dynasty of the Sands - Carnet de développement #6;https://www.mundusbellicus.fr/625148-dynasty-of-the-sands-carnet-de-developpement-6;101;Dynasty of the Sands;Gestion
Krissotep;2024-02-27 18:22:00;Stellaris, carnet des développeurs n°333 : Sortie de la 3.11.1 « Eridanus » et abonnements Stellaris;https://www.mundusbellicus.fr/625118-stellaris-carnet-des-developpeurs-333-sortie-de-la-3-11-1-eridanus-et-abonnements-stellaris;324;Stellaris;Grande Stratégie
Foeurdr;2024-02-26 23:12:00;The Brew Barons;https://www.mundusbellicus.fr/625106-the-brew-barons;1898;;
Krissotep;2024-02-22 13:41:00;Stellaris, carnet des développeurs n°332 : Notes de mise à jour 3.11 « Eridanus »;https://www.mundusbellicus.fr/625084-stellaris-carnet-des-developpeurs-332-notes-de-mise-a-jour-3-11-eridanus;288;Stellaris;Grande Stratégie
Mouchi;2024-02-17 15:05:00;Crusader Kings 3 : Légendes et Lésions;https://www.mundusbellicus.fr/625071-crusader-kings-3-legendes-et-lesions;2627;Crusader Kings 3;Grande Stratégie
Krissotep;2024-02-15 15:13:00;"Stellaris, carnet des développeurs n°331 : Corrections des ""Gardiens"" dans Eridanus";https://www.mundusbellicus.fr/625065-stellaris-carnet-des-developpeurs-331-corrections-des-gardiens-dans-eridanus;164;Stellaris;Grande Stratégie
Mouchi;2024-02-10 15:13:00;Crusader Kings 3 : Le Prochain Chapitre;https://www.mundusbellicus.fr/625057-crusader-kings-3-le-prochain-chapitre;1156;Crusader Kings 3;Grande Stratégie
Ancient Egypt Fan;2024-02-10 01:35:00;Celestial Empire - Carnet de Développement N°24;https://www.mundusbellicus.fr/625056-celestial-empire-carnet-de-developpement-n24;104;Celestial Empire;Gestion
Krissotep;2024-02-08 20:11:00;Stellaris, carnet des développeurs n°330 : Corrections de la communauté dans Eridanus;https://www.mundusbellicus.fr/625053-stellaris-carnet-des-developpeurs-330-corrections-de-la-communaute-dans-eridanus;181;Stellaris;Grande Stratégie
Krissotep;2024-02-01 20:04:00;Stellaris, carnet des développeurs n°329 : Récapitulatif de la bêta technologique;https://www.mundusbellicus.fr/625032-stellaris-carnet-des-developpeurs-329-recapitulatif-de-la-beta-technologique;278;Stellaris;Grande Stratégie
Lynx;2024-01-26 23:44:00;B-17 Flying Fortress : The Mighty 8th Redux - La forteresse volante de Microprose redécolle;https://www.mundusbellicus.fr/625008-b-17-flying-fortress-the-mighty-8th-redux-la-forteresse-volante-de-microprose-redécolle;615;;
Krissotep;2024-01-18 19:53:00;Stellaris, carnet des développeurs n°328 : Nouvelle année, Nouvelle bêta;https://www.mundusbellicus.fr/624981-stellaris-carnet-des-développeurs-n°328-nouvelle-année-nouvelle-bêta;287;Stellaris;Grande Stratégie
Mouchi;2024-01-17 20:59:00;Crusader Kings 3 : Vision et Art;https://www.mundusbellicus.fr/624975-crusader-kings-3-vision-et-art;515;Crusader Kings 3;Grande Stratégie
Foeurdr;2024-01-03 07:03:00;Wonders and Dynasties nouveau dlc pour Old World;https://www.mundusbellicus.fr/624947-wonders-and-dynasties-nouveau-dlc-pour-old-world;428;Old World;Stratégie Tour par Tour
