author,date,title,url,views,game,game_type
Ancient Egypt Fan,2020-12-10 12:33:00,Ancient Worlds : Egypt - Accès Anticipé,https://www.mundusbellicus.fr/596268-ancient-worlds-egypt-acces-anticipe,192,Ancient Worlds : Egypt,Gestion
ALG,2020-12-09 14:32:00,Mod Burning Empires : l'Antiquité tardive dans Mount & Blade II : Bannerlord,https://www.mundusbellicus.fr/596260-mod-burning-empires-antiquite-tardive-mount-and-blade-ii-bannerlord,307,Mount & Blade II : Bannerlord,RPG
ALG,2020-12-08 21:37:00,Sortie du mod Last Alliance en v0.2.0 - les Hauts-Elfes,https://www.mundusbellicus.fr/596233-sortie-mod-last-alliance-v0-2-0-les-hauts-elfes,414,Medieval II : Total War,Total War
ALG,2020-12-07 15:37:00,Empire : Total War HD - mod Terrestria Orbem,https://www.mundusbellicus.fr/596203-empire-total-war-hd-mod-terrestria-orbem,380,Empire : Total War,Total War
Foeurdr,2020-12-05 22:38:00,Ancient Cities : Date de l'accès anticipé annoncée,https://www.mundusbellicus.fr/596169-ancient-cities-date-acces-anticipe-annoncee,351,Ancient Cities,Gestion
Mouchi,2020-12-04 17:01:00,Crusader Kings 3 : Notes du patch 1.2.2,https://www.mundusbellicus.fr/596141-crusader-kings-3-notes-du-patch-1-2-2,570,Crusader Kings 3,Grande Stratégie
Vilcoyote,2020-12-04 13:48:00,"Stellaris, carnet des développeurs n°194 : Les renseignements.",https://www.mundusbellicus.fr/596134-stellaris-carnet-des-développeurs-n-194-les-renseignements,457,Stellaris,Grande Stratégie
Ancient Egypt Fan,2020-12-03 21:09:00,Stadium Renovator - Carnet de Développement #5,https://www.mundusbellicus.fr/596124-stadium-renovator-carnet-de-developpement-5,109,Stadium Renovator,Gestion
ALG,2020-12-03 05:00:00,"Découvrez le mod Imperial Destroyer pour Empire : Total War, avec de nouvelles régions",https://www.mundusbellicus.fr/596103-mod-imperial-destroyer-empire-total-war-nouvelles-regions,402,Empire : Total War,Total War
Ancient Egypt Fan,2020-12-02 17:55:00,Sumerians - Sortie officielle,https://www.mundusbellicus.fr/596087-sumerians-sortie-officielle,190,Sumerians,Gestion
ALG,2020-12-02 02:06:00,Découvrez le mod Minor Factions Revenge pour Empire : Total War,https://www.mundusbellicus.fr/596054-mod-minor-factions-revenge-empire-total-war,246,Empire : Total War,Total War
Lord Perhaps On The Roof,2020-11-30 09:27:00,Total War : Warhammer II - Mise à jour pour les Elfes Sylvains,https://www.mundusbellicus.fr/595946-total-war-warhammer-2-mise-a-jour-elfes-sylvains,1141,Total War : Warhammer II,Total War
ALG,2020-11-28 17:43:00,Découvrez le mod Ottoman Total Overhaul pour Empire : Total War !,https://www.mundusbellicus.fr/595869-mod-ottoman-total-overhaul-empire-total-war,207,Empire : Total War,Total War
Vilcoyote,2020-11-26 22:45:00,"Stellaris, carnet des développeurs n°193 : ""Transmission entrante!""",https://www.mundusbellicus.fr/595798-stellaris-carnet-des-developpeurs-n-193-transmission-entrante,410,Stellaris,Grande Stratégie
ALG,2020-11-24 18:13:00,Revivez l'avènement de Jules César dans le mod 58 BC : Caesar Imperator,https://www.mundusbellicus.fr/595720-revivez-avenement-de-jules-cesar-mod-58-bc-caesar-imperator-rome-total-war,197,Rome : Total War - Barbarian Invasion,Total War
Mouchi,2020-11-24 17:34:00,Crusader Kings 3 : Sortie du Patch 1.2 Argent,https://www.mundusbellicus.fr/595715-crusader-kings-3-sortie-du-patch-1-2-argent,786,Crusader Kings 3,Grande Stratégie
AcidePrussique,2020-11-24 13:00:00,Europa Universalis IV - Carnet de développement du 24 Novembre 2020,https://www.mundusbellicus.fr/595705-europa-universalis-iv-carnet-de-developpement-du-24-novembre-2020,591,Europa Universalis IV,Grande Stratégie
ALG,2020-11-23 02:26:00,Découvrez le mod 77 BC : Twilight of the Republic,https://www.mundusbellicus.fr/595686-mod-77-bc-twilight-of-the-republic,183,Rome : Total War - Barbarian Invasion,Total War
Foeurdr,2020-11-22 14:32:00,Hellish quart,https://www.mundusbellicus.fr/595669-hellish-quart,167,Hellish quart,RPG
Limse,2020-11-22 00:21:00,Le Nouvel Ordre : Version 1.1 « Cutting Room Floor »,https://www.mundusbellicus.fr/595657-le-nouvel-ordre-version-1-1-cutting-room-floor,299,Hearts of Iron IV,Grande Stratégie
Lord Perhaps On The Roof,2020-11-19 23:33:00,Total War : Warhammer - The Twisted & The Twilight,https://www.mundusbellicus.fr/595601-total-war-warhammer-2-the-twisted-and-the-twilight-dlc,884,Total War : Warhammer II,Total War
Ancient Egypt Fan,2020-11-19 21:15:00,Nebuchadnezzar - Sortie le 17 Février 2021,https://www.mundusbellicus.fr/595596-nebuchadnezzar-sortie-le-17-fevrier-2021,147,Nebuchadnezzar,Gestion
ALG,2020-11-19 14:04:00,Découvrez le mod Sudamerica pour Rome : Total War,https://www.mundusbellicus.fr/595582-mod-sudamerica-rome-total-war,141,Rome : Total War,Total War
Lord Perhaps On The Roof,2020-11-18 19:15:00,Teaser du prochain DLC pour Total War: Warhammer II - Skavens contre Elfes Sylvains confirmé !,https://www.mundusbellicus.fr/595568-dlc-pour-total-war-warhammer-ii-skavens-contre-elfes-sylvains-confirme,302,Total War : Warhammer II,Total War
ALG,2020-11-18 15:57:00,Le mod Invasio Barbarorum - Restitutor Orbis est désormais disponible,https://www.mundusbellicus.fr/595559-mod-invasio-barbarorum-restitutor-orbis-disponible,196,Rome : Total War - Barbarian Invasion,Total War
Mouchi,2020-11-17 20:39:00,Crusader Kings 3 : Patch 1.2,https://www.mundusbellicus.fr/595536-crusader-kings-3-patch-1-2,991,Crusader Kings 3,Grande Stratégie
ALG,2020-11-17 15:33:00,Découvrez le mod Rise of the Eagles sur les guerres napoléoniennes,https://www.mundusbellicus.fr/595526-mod-rise-of-the-eagles-medieval-2-total-war,183,Medieval II : Total War,Total War
AcidePrussique,2020-11-17 15:06:00,Europa Universalis IV - Carnet de développement du 17 Novembre 2020,https://www.mundusbellicus.fr/595522-europa-universalis-iv-carnet-de-developpement-du-17-novembre-2020,427,Europa Universalis IV,Grande Stratégie
ALG,2020-11-16 18:31:00,Aperçu de Venise dans le mod The Great Conflicts,https://www.mundusbellicus.fr/595488-venise-mod-the-great-conflicts-medieval-2-total-war,162,Medieval II : Total War,Total War
ALG,2020-11-15 13:13:00,Découvrez le mod Fire and Blood sur la saga Game of Thrones,https://www.mundusbellicus.fr/595428-mod-fire-and-blood-game-of-thrones-total-war,326,Medieval II : Total War,Total War
Foeurdr,2020-11-15 03:22:00,"Présentation La Porte des Fauconniers, un projet en financement participatif",https://www.mundusbellicus.fr/595414-la-porte-des-fauconniers-un-projet-en-financement-participatif,372,La Porte des Fauconniers,RPG
Vilcoyote,2020-11-15 03:12:00,"Stellaris, carnet des développeurs n°191 : Et pourtant elles bougent.",https://www.mundusbellicus.fr/595412-stellaris-carnet-des-developpeurs-n-191-et-pourtant-elles-bougent,359,Stellaris,Grande Stratégie
ALG,2020-11-13 16:53:00,Découvrez le mod Gallipoli 1915,https://www.mundusbellicus.fr/595370-mod-gallipoli-1915,202,Medieval II : Total War,Total War
ALG,2020-11-13 05:36:00,Le mod Lucium : Total War - Definitive Edition est disponible !,https://www.mundusbellicus.fr/595358-mod-lucium-total-war-definitive-edition,265,Medieval II : Total War,Total War
ALG,2020-11-11 17:57:00,Le mod Seven Kingdoms : Total War est disponible en v2.1,https://www.mundusbellicus.fr/595314-mod-seven-kingdoms-total-war-v2-1,302,Medieval II : Total War,Total War
Vilcoyote,2020-11-11 04:35:00,"Stellaris, carnet des développeurs n°190 : Les flammes de l'Industrie.",https://www.mundusbellicus.fr/595292-stellaris-carnet-des-developpeurs-n-190-les-flammes-de-l-industrie,388,Stellaris,Grande Stratégie
Mouchi,2020-11-10 21:54:00,Crusader Kings 3 : Un seigneur pour vous,https://www.mundusbellicus.fr/595285-crusader-kings-3-un-seigneur-pour-vous,561,Crusader Kings 3,Grande Stratégie
AcidePrussique,2020-11-10 14:01:00,Europa Universalis IV - Carnet de développement du 10 Novembre 2020,https://www.mundusbellicus.fr/595268-europa-universalis-iv-carnet-de-developpement-du-10-novembre-2020,551,Europa Universalis IV,Grande Stratégie
ALG,2020-11-09 19:19:00,Le mod Italian Wars - Ultimate se dote d'une nouvelle version !,https://www.mundusbellicus.fr/595253-mod-italian-wars-ultimate-medieval-2-total-war-nouvelle-version,229,Medieval II : Total War,Total War
ALG,2020-11-08 19:22:00,In the Name of Jerusalem II : un mod sur les Croisades pour Mount & Blade II : Bannerlord,https://www.mundusbellicus.fr/595231-in-the-name-of-jerusalem-2-mod-croisades-mount-and-blade-2-bannerlord,343,Mount & Blade II : Bannerlord,RPG
ALG,2020-11-07 15:55:00,Découvrez le mod The Last Alliance : Total War pour Shogun 2,https://www.mundusbellicus.fr/595192-mod-the-last-alliance-total-war-shogun-2,495,Shogun 2: Total War,Total War
Ancient Egypt Fan,2020-11-06 22:43:00,Builders of China - Carnet de Développement N°4,https://www.mundusbellicus.fr/595171-builders-of-china-carnet-de-développement-4,212,Builders of China,Gestion
ALG,2020-11-06 13:18:00,La Guerre du Gondor contre les Chariotiers en Terre du Milieu s'invite dans un mod Total War !,https://www.mundusbellicus.fr/595161-mod-lotr-total-war-wainriders-guerre-gondor-chariotiers,219,Rome : Total War - Barbarian Invasion,Total War
ALG,2020-11-04 16:43:00,Le mod Faerûn : Total War est disponible en version bêta,https://www.mundusbellicus.fr/595127-mod-faerun-total-war-disponible-version-beta,244,Medieval II : Total War,Total War
ALG,2020-11-03 22:35:00,Rome : Total War - État des lieux 2020 sur les mods et le modding,https://www.mundusbellicus.fr/595119-rome-total-war-etat-des-lieux-2020-mods-modding,391,Rome : Total War,Total War
AcidePrussique,2020-11-03 14:20:00,Europa Universalis IV - Carnet de développement du 3 Novembre 2020,https://www.mundusbellicus.fr/595088-europa-universalis-iv-carnet-de-developpement-du-3-novembre-2020,743,Europa Universalis IV,Grande Stratégie
ALG,2020-11-03 03:14:00,Le mod DCI : Last Alliance est disponible,https://www.mundusbellicus.fr/595079-mod-dci-last-alliance-disponible,276,Medieval II : Total War,Total War
Mouchi,2020-10-30 22:58:00,Hearts of Iron IV: Old World Blues 3.0,https://www.mundusbellicus.fr/594939-hearts-of-iron-iv-old-world-blues-3-0,363,Hearts of Iron IV,Grande Stratégie
Ancient Egypt Fan,2020-10-30 19:22:00,Nebuchadnezzar - Mises à Jour du Développement.,https://www.mundusbellicus.fr/594928-nebuchadnezzar-mises-à-jour-du-développement,94,Nebuchadnezzar,Gestion
Ancient Egypt Fan,2020-10-30 18:46:00,Festival Jeux Made in France,https://www.mundusbellicus.fr/594924-festival-jeux-made-in-france,56,,
Vilcoyote,2020-10-28 23:49:00,"Stellaris, carnet des développeurs n°189 : ""Butler"" avec Nécroïdes, les notes de mise à jour.",https://www.mundusbellicus.fr/594890-stellaris-carnet-des-developpeurs-n-189-butler-avec-necroides-les-notes-de-mise-à-jour,447,Stellaris,Grande Stratégie
AcidePrussique,2020-10-27 12:34:00,Europa Universalis IV - Carnet de développement du 27 Octobre 2020,https://www.mundusbellicus.fr/594856-europa-universalis-iv-carnet-de-developpement-du-27-octobre-2020,611,Europa Universalis IV,Grande Stratégie
Vilcoyote,2020-10-26 01:00:00,"Stellaris, carnet des développeurs n°188 : Se faire tirer le portrait.",https://www.mundusbellicus.fr/594817-stellaris-carnet-des-developpeurs-n-188-se-faire-tirer-le-portrait,352,Stellaris,Grande Stratégie
Mouchi,2020-10-24 08:53:00,Fields of History: The Great War - Lois et régulations,https://www.mundusbellicus.fr/594779-fields-of-history-the-great-war-lois-et-régulations,231,Fields of History: The Great War,Grande Stratégie
Mouchi,2020-10-22 15:34:00,Humankind - Sortie en Avril 2021,https://www.mundusbellicus.fr/594758-humankind-sortie-en-avril-2021,448,Humankind,4X
AcidePrussique,2020-10-20 14:02:00,Europa Universalis IV - Carnet de développement du 20 Octobre 2020,https://www.mundusbellicus.fr/594708-europa-universalis-iv-carnet-de-developpement-du-20-octobre-2020,640,Europa Universalis IV,Grande Stratégie
Ancient Egypt Fan,2020-10-19 19:56:00,Nebuchadnezzar - Mises à Jour du Développement.,https://www.mundusbellicus.fr/594686-nebuchadnezzar-mises-à-jour-du-développement,144,Nebuchadnezzar,Gestion
Lord Perhaps On The Roof,2020-10-19 12:14:00,Total War : Troy – Artémis & le mode photo,https://www.mundusbellicus.fr/594671-total-war-troy-–-artemis-un-mode-photo,275,,
AcidePrussique,2020-10-13 11:38:00,Europa Universalis IV - Carnet de développement du 13 Octobre 2020,https://www.mundusbellicus.fr/594535-europa-universalis-iv-carnet-de-developpement-du-13-octobre-2020,740,Europa Universalis IV,Grande Stratégie
Vilcoyote,2020-10-10 01:09:00,"Stellaris, carnet des développeurs n°187 : Post Mortem.",https://www.mundusbellicus.fr/594549-stellaris-carnet-des-developpeurs-n-187-post-mortem,546,Stellaris,Grande Stratégie
AcidePrussique,2020-10-06 14:27:00,Europa Universalis IV - Carnet de développement du 6 Octobre 2020,https://www.mundusbellicus.fr/594352-europa-universalis-iv-carnet-de-developpement-du-6-octobre-2020,790,Europa Universalis IV,Grande Stratégie
Ancient Egypt Fan,2020-10-05 19:46:00,Nebuchadnezzar - Mises à Jour du Développement.,https://www.mundusbellicus.fr/594335-nebuchadnezzar-mises-à-jour-du-développement,176,Nebuchadnezzar,Gestion
Vilcoyote,2020-10-04 14:06:00,"Stellaris, carnet des développeurs n°186 : Dessines moi un vaisseau.",https://www.mundusbellicus.fr/594387-stellaris-carnet-des-developpeurs-n-186-dessines-moi-un-vaisseau,725,Stellaris,Grande Stratégie
Limse,2020-10-03 16:31:00,Hearts of Iron IV - Bataille du Bosphore : Sortie le 15 octobre,https://www.mundusbellicus.fr/594289-hearts-of-iron-iv-bataille-du-bosphore-sortie-le-15-octobre,1189,Hearts of Iron IV,Grande Stratégie
Ancient Egypt Fan,2020-10-02 19:38:00,Nebuchadnezzar - Mises à Jour du Développement.,https://www.mundusbellicus.fr/594259-nebuchadnezzar-mises-à-jour-du-développement,178,Nebuchadnezzar,Gestion
AcidePrussique,2020-10-01 21:29:00,Europa Universalis IV - Paradox convoque l'Assemblée des Joueurs,https://www.mundusbellicus.fr/594228-europa-universalis-iv-paradox-convoque-l-assemblee-des-joueurs,246,Europa Universalis IV,Grande Stratégie
AcidePrussique,2020-09-29 12:58:00,Europa Universalis IV - Carnet de développement du 29 Septembre 2020,https://www.mundusbellicus.fr/594136-europa-universalis-iv-carnet-de-developpement-du-29-septembre-2020,1168,Europa Universalis IV,Grande Stratégie
Vilcoyote,2020-09-27 02:01:00,Paradox annonce Stellaris : Necroïdes.,https://www.mundusbellicus.fr/594065-paradox-annonce-stellaris-necroïdes,982,Stellaris,Grande Stratégie
Vilcoyote,2020-09-27 00:45:00,"Paradox annonce : Heart of Iron IV, Battle for the Bosporus.",https://www.mundusbellicus.fr/594064-paradox-annonce-heart-of-iron-iv-battle-for-the-bosporus,1665,Hearts of Iron IV,Grande Stratégie
Ancient Egypt Fan,2020-09-26 14:40:00,Nebuchadnezzar - Mises à Jour du Développement.,https://www.mundusbellicus.fr/594047-nebuchadnezzar-mises-à-jour-du-développement,302,Nebuchadnezzar,Gestion
Ancient Egypt Fan,2020-09-26 09:15:00,Builders of China: Carnet de Développement N°3,https://www.mundusbellicus.fr/594035-builders-of-china-carnet-de-développement-n°3,324,Builders of China,Gestion
Foeurdr,2020-09-24 01:02:00,"Isle of Giants, une nouvelle extension pour Hegemony III",https://www.mundusbellicus.fr/593964-isle-of-giants-une-nouvelle-extension-pour-hegemony-iii,300,Hegemony III,STR
Vilcoyote,2020-09-23 23:18:00,"Stellaris, carnet des développeurs n°184 : Avis de résiliation.",https://www.mundusbellicus.fr/593958-stellaris-carnet-des-developpeurs-n-184-avis-de-resiliation,558,Stellaris,Grande Stratégie
AcidePrussique,2020-09-22 19:12:00,Europa Universalis IV - Carnet de développement du 22 Septembre 2020,https://www.mundusbellicus.fr/593929-europa-universalis-iv-carnet-de-developpement-du-22-septembre-2020,590,Europa Universalis IV,Grande Stratégie
Mouchi,2020-09-22 17:15:00,Fields of History: The Great War - Monuments,https://www.mundusbellicus.fr/593922-fields-of-history-the-great-war-monuments,160,Fields of History: The Great War,Grande Stratégie
Lord Perhaps On The Roof,2020-09-22 14:23:00,Total War : Troy - Avant-première & sortie du DLC Amazones,https://www.mundusbellicus.fr/593900-total-war-troy-avant-première-sortie-du-dlc-amazones,244,Troy : Total War,Total War
Vilcoyote,2020-09-21 00:38:00,"Stellaris, carnet des développeurs n°183 : Allocation de mémoire.",https://www.mundusbellicus.fr/593848-stellaris-carnet-des-developpeurs-n-183-allocation-de-memoire,499,Stellaris,Grande Stratégie
Limse,2020-09-17 16:16:00,Imperator : Rome - Carnet de développement du 14 Septembre 2020,https://www.mundusbellicus.fr/593733-imperator-rome-carnet-de-developpement-du-14-septembre-2020,575,Imperator : Rome,Grande Stratégie
Limse,2020-09-16 18:26:00,Hearts of Iron IV - Carnet de développement du 9 septembre 2020,https://www.mundusbellicus.fr/593707-hearts-of-iron-iv-carnet-de-developpement-du-9-septembre-2020,706,Hearts of Iron IV,Grande Stratégie
AcidePrussique,2020-09-15 16:52:00,Europa Universalis IV - Carnet de développement du 15 Septembre 2020,https://www.mundusbellicus.fr/593670-europa-universalis-iv-carnet-de-developpement-du-15-septembre-2020,567,Europa Universalis IV,Grande Stratégie
Vilcoyote,2020-09-14 12:50:00,"Stellaris, carnet des développeurs n°181 et 182 : Des Threads et des Checks.",https://www.mundusbellicus.fr/593647-stellaris-carnet-des-developpeurs-n-181-et-182-des-threads-et-des-checks,522,Stellaris,Grande Stratégie
Mouchi,2020-09-12 08:22:00,Crusader Kings 3 : Conseils pas si triviaux,https://www.mundusbellicus.fr/593550-crusader-kings-3-conseils-pas-si-triviaux,8602,Crusader Kings 3,Grande Stratégie
Mouchi,2020-09-08 19:51:00,Crusader Kings 3 : Un grand merci,https://www.mundusbellicus.fr/593385-crusader-kings-3-un-grand-merci,1134,Crusader Kings 3,Grande Stratégie
AcidePrussique,2020-09-08 15:58:00,Europa Universalis IV - Carnet de développement du 8 Septembre 2020,https://www.mundusbellicus.fr/593374-europa-universalis-iv-carnet-de-developpement-du-8-septembre-2020,620,Europa Universalis IV,Grande Stratégie
Lord Perhaps On The Roof,2020-09-06 23:22:00,Sortie de Necromunda : Underhive Wars,https://www.mundusbellicus.fr/593342-sortie-de-necromunda-underhive-wars,447,Necromunda : Underhive Wars,
Lord Perhaps On The Roof,2020-09-03 16:24:00,Sortie de Furious Wilds & du patch 1.6 pour Three Kingdoms,https://www.mundusbellicus.fr/593209-sortie-de-furious-wilds-du-patch-1-6-pour-three-kingdoms,276,Total War : Three Kingdoms,Total War
Mouchi,2020-09-02 16:09:00,Crusader Kings 3 : Un nouveau voyage commence,https://www.mundusbellicus.fr/593157-crusader-kings-3-un-nouveau-voyage-commence,967,Crusader Kings 3,Grande Stratégie
AcidePrussique,2020-09-01 15:44:00,Europa Universalis IV - Carnet de développement du 1er Septembre 2020,https://www.mundusbellicus.fr/593116-europa-universalis-iv-carnet-de-developpement-du-1er-septembre-2020,908,Europa Universalis IV,Grande Stratégie
Limse,2020-08-28 12:15:00,Imperator : Rome - Carnet de développement du 24 Août 2020,https://www.mundusbellicus.fr/593004-imperator-rome-carnet-de-développement-du-24-aout-2020,614,Imperator : Rome,Grande Stratégie
Mouchi,2020-08-26 17:21:00,Crusader Kings 3 : Succès,https://www.mundusbellicus.fr/592955-crusader-kings-3-succès,4139,Crusader Kings 3,Grande Stratégie
AcidePrussique,2020-08-25 16:55:00,Europa Universalis IV - Carnet de développement du 25 Août 2020,https://www.mundusbellicus.fr/592904-europa-universalis-iv-carnet-de-developpement-du-25-aout-2020,800,Europa Universalis IV,Grande Stratégie
AcidePrussique,2020-08-25 13:06:00,Europa Universalis IV - Carnet de développement du 18 Août 2020,https://www.mundusbellicus.fr/592897-europa-universalis-iv-carnet-de-developpement-du-18-aout-2020,260,Europa Universalis IV,Grande Stratégie
AcidePrussique,2020-08-25 11:51:00,Europa Universalis IV - Carnet de développement du 11 Août 2020,https://www.mundusbellicus.fr/592616-europa-universalis-iv-carnet-de-developpement-du-11-aout-2020,926,Europa Universalis IV,Grande Stratégie
Mouchi,2020-08-18 20:15:00,Crusader Kings 3 : Héritages Dynastiques,https://www.mundusbellicus.fr/592789-crusader-kings-3-héritages-dynastiques,1967,Crusader Kings 3,Grande Stratégie
Mouchi,2020-08-11 16:45:00,Crusader Kings 3 : Modding,https://www.mundusbellicus.fr/592628-crusader-kings-3-modding,4216,Crusader Kings 3,Grande Stratégie
Mouchi,2020-08-08 16:17:00,Fields of History: The Great War - Améliorations graphiques,https://www.mundusbellicus.fr/592549-fields-of-history-the-great-war-améliorations-graphiques,298,Fields of History: The Great War,Grande Stratégie
Mouchi,2020-08-05 16:45:00,Crusader Kings 3 : Performance et IA,https://www.mundusbellicus.fr/592506-crusader-kings-3-performance-et-ia,862,Crusader Kings 3,Grande Stratégie
AcidePrussique,2020-08-04 11:03:00,Europa Universalis IV - Carnet de développement du 4 Août 2020,https://www.mundusbellicus.fr/592478-europa-universalis-iv-carnet-de-developpement-du-4-août-2020,1327,Europa Universalis IV,Grande Stratégie
Foeurdr,2020-07-30 06:33:00,Dev Blog de Creative Assembly - Juillet 2020,https://www.mundusbellicus.fr/592414-dev-blog-de-creative-assembly-juillet-2020,1755,,
Lord Perhaps On The Roof,2020-07-28 23:26:00,Total War : Troy - Premières impressions,https://www.mundusbellicus.fr/592393-total-war-troy-premières-impressions,1107,Troy : Total War,Total War
Mouchi,2020-07-28 13:52:00,Crusader Kings 3 : Tests de la Recherche Utilisateur,https://www.mundusbellicus.fr/592379-crusader-kings-3-tests-de-la-recherche-utilisateur,692,Crusader Kings 3,Grande Stratégie
AcidePrussique,2020-07-28 12:33:00,Europa Universalis IV - Carnet de développement du 28 Juillet 2020,https://www.mundusbellicus.fr/592377-europa-universalis-iv-carnet-de-developpement-du-28-juillet-2020,1259,Europa Universalis IV,Grande Stratégie
Limse,2020-07-21 22:52:00,The New Order : Disponible,https://www.mundusbellicus.fr/592255-the-new-order-disponible,649,Hearts of Iron IV,Grande Stratégie
Mouchi,2020-07-21 17:30:00,Crusader Kings 3 : Apparence,https://www.mundusbellicus.fr/592241-crusader-kings-3-apparence,1302,Crusader Kings 3,Grande Stratégie
AcidePrussique,2020-07-21 13:41:00,Europa Universalis IV - Carnet de développement du 21 Juillet 2020,https://www.mundusbellicus.fr/592230-europa-universalis-iv-carnet-de-developpement-du-21-juillet-2020,932,Europa Universalis IV,Grande Stratégie
AcidePrussique,2020-07-14 12:48:00,Europa Universalis IV - Carnet de développement du 14 Juillet 2020,https://www.mundusbellicus.fr/592157-europa-universalis-iv-carnet-de-developpement-du-14-juillet-2020,1664,Europa Universalis IV,Grande Stratégie
AcidePrussique,2020-07-08 23:25:00,Europa Universalis IV - Carnet de développement du 7 Juillet 2020,https://www.mundusbellicus.fr/592056-europa-universalis-iv-carnet-de-developpement-du-7-juillet-2020,884,Europa Universalis IV,Grande Stratégie
AcidePrussique,2020-07-08 21:04:00,Europa Universalis IV - Carnet de sortie du DLC Emperor,https://www.mundusbellicus.fr/592047-europa-universalis-iv-carnet-de-sortie-du-dlc-emperor,1144,Europa Universalis IV,Grande Stratégie
Mouchi,2020-06-30 19:57:00,Crusader Kings 3 : Une offre non refusable,https://www.mundusbellicus.fr/591936-crusader-kings-3-une-offre-non-refusable,1456,Crusader Kings 3,Grande Stratégie
Limse,2020-06-26 22:40:00,Hearts of Iron - The New Order,https://www.mundusbellicus.fr/591863-hearts-of-iron-the-new-order,2859,Hearts of Iron IV,Grande Stratégie
Lord Perhaps On The Roof,2020-06-25 23:07:00,Total War : Elysium en avant-première,https://www.mundusbellicus.fr/591855-total-war-elysium-en-avant-première,555,Total War Elysium,Total War
Mouchi,2020-06-23 19:49:00,Crusader Kings 3 :  Audio,https://www.mundusbellicus.fr/591802-crusader-kings-3-audio,439,Crusader Kings 3,Grande Stratégie
Limse,2020-06-20 19:37:00,Imperator : Rome - Carnet du 15 Juin 2020,https://www.mundusbellicus.fr/591753-imperator-rome-carnet-du-15-juin-2020,682,Imperator : Rome,Grande Stratégie
Mouchi,2020-06-16 19:38:00,Crusader Kings 3 : Stress,https://www.mundusbellicus.fr/591642-crusader-kings-3-stress,1558,Crusader Kings 3,Grande Stratégie
Mouchi,2020-06-13 17:20:00,Fields of History: The Great War - Cabinets & Politiciens,https://www.mundusbellicus.fr/591546-fields-of-history-the-great-war-cabinets-politiciens,364,Fields of History: The Great War,Grande Stratégie
Limse,2020-06-13 15:32:00,Imperator : Rome - Carnets du déconfinement,https://www.mundusbellicus.fr/591545-imperator-rome-carnets-du-deconfinement,580,Imperator : Rome,Grande Stratégie
ALG,2020-06-12 15:36:00,Sortie de Bulat Steel 2.1.5,https://www.mundusbellicus.fr/591519-sortie-mod-bulat-steel-2-1-5-disponible,468,Medieval II : Total War,Total War
Mouchi,2020-06-10 21:22:00,Crusader Kings 3 : Evénements,https://www.mundusbellicus.fr/591467-crusader-kings-3-evénements,662,Crusader Kings 3,Grande Stratégie
