author;date;title;url;views;game;game_type
Ancient Egypt Fan;2024-04-09 23:54:00;Aztecs The Last Sun - Carnet de développement #9;https://www.mundusbellicus.fr/625306-aztecs-the-last-sun-carnet-de-developpement-9;176;Aztecs The Last Sun;Gestion
Krissotep;2024-04-04 20:00:00;"Stellaris, carnet des développeurs n°339 : Civismes, Mégastructures de ""The Machine Age"" et Auto-Modding";https://www.mundusbellicus.fr/625293-stellaris-carnet-des-developpeurs-339-civismes-megastructures-de-the-machine-age-et-auto-modding;758;Stellaris;Grande Stratégie
Krissotep;2024-03-28 15:12:00;Stellaris, carnet des développeurs n°337 : Machines individualistes et nouveau gameplay Machines;https://www.mundusbellicus.fr/625272-stellaris-carnet-des-developpeurs-337-machines-individualistes-et-nouveau-gameplay-machines;414;Stellaris;Grande Stratégie
Krissotep;2024-03-21 20:58:00;Stellaris, carnet des développeurs n°336 : Origines et Ascensions de l'Ere des Machines;https://www.mundusbellicus.fr/625227-stellaris-carnet-des-developpeurs-336-origines-et-ascensions-de-l-ere-des-machines;591;Stellaris;Grande Stratégie
Limse;2024-03-20 19:15:00;Victoria 3 - Aperçu du patch 1.7 et de « Sphère d'Influence »;https://www.mundusbellicus.fr/625219-victoria-3-aperçu-du-patch-1-7-et-de-sphere-d-influence;642;Victoria 3;Grande Stratégie
Krissotep;2024-03-14 21:44:00;"Stellaris, carnet des développeurs n°335 : Annonce du DLC ""The Machine Age""";https://www.mundusbellicus.fr/625198-stellaris-carnet-des-developpeurs-335-annonce-du-dlc-the-machine-age;582;Stellaris;Grande Stratégie
Limse;2024-03-08 15:44:00;Victoria 3 - Annonce de l'extension « Sphère d'Influence »;https://www.mundusbellicus.fr/625185-victoria-3-annonce-de-l-extension-sphre-d-influence;477;Victoria 3;Grande Stratégie
Krissotep;2024-03-07 17:54:00;"Stellaris, carnet des développeurs n°334 : ""Eridanus""... et après ?";https://www.mundusbellicus.fr/625181-stellaris-carnet-des-developpeurs-334-eridanus-et-apres;333;Stellaris;Grande Stratégie
Limse;2024-03-07 12:49:00;Victoria 3 - Patch 1.6 : Statistiques, interfaces et migrations;https://www.mundusbellicus.fr/625178-victoria-3-patch-1-6-statistiques-interfaces-et-migrations;710;Victoria 3;Grande Stratégie
Ancient Egypt Fan;2024-03-01 23:43:00;Builders of Egypt - Carnet de Développement #51;https://www.mundusbellicus.fr/625150-builders-of-egypt-carnet-de-developpement-51;120;Builders of Egypt;Gestion
Ancient Egypt Fan;2024-03-01 20:43:00;Dynasty of the Sands - Carnet de développement #6;https://www.mundusbellicus.fr/625148-dynasty-of-the-sands-carnet-de-developpement-6;101;Dynasty of the Sands;Gestion
Krissotep;2024-02-27 18:22:00;Stellaris, carnet des développeurs n°333 : Sortie de la 3.11.1 « Eridanus » et abonnements Stellaris;https://www.mundusbellicus.fr/625118-stellaris-carnet-des-developpeurs-333-sortie-de-la-3-11-1-eridanus-et-abonnements-stellaris;324;Stellaris;Grande Stratégie
Foeurdr;2024-02-26 23:12:00;The Brew Barons;https://www.mundusbellicus.fr/625106-the-brew-barons;1898;;
Krissotep;2024-02-22 13:41:00;Stellaris, carnet des développeurs n°332 : Notes de mise à jour 3.11 « Eridanus »;https://www.mundusbellicus.fr/625084-stellaris-carnet-des-developpeurs-332-notes-de-mise-a-jour-3-11-eridanus;288;Stellaris;Grande Stratégie
Mouchi;2024-02-17 15:05:00;Crusader Kings 3 : Légendes et Lésions;https://www.mundusbellicus.fr/625071-crusader-kings-3-legendes-et-lesions;2627;Crusader Kings 3;Grande Stratégie
Krissotep;2024-02-15 15:13:00;"Stellaris, carnet des développeurs n°331 : Corrections des ""Gardiens"" dans Eridanus";https://www.mundusbellicus.fr/625065-stellaris-carnet-des-developpeurs-331-corrections-des-gardiens-dans-eridanus;164;Stellaris;Grande Stratégie
Mouchi;2024-02-10 15:13:00;Crusader Kings 3 : Le Prochain Chapitre;https://www.mundusbellicus.fr/625057-crusader-kings-3-le-prochain-chapitre;1156;Crusader Kings 3;Grande Stratégie
Ancient Egypt Fan;2024-02-10 01:35:00;Celestial Empire - Carnet de Développement N°24;https://www.mundusbellicus.fr/625056-celestial-empire-carnet-de-developpement-n24;104;Celestial Empire;Gestion
Krissotep;2024-02-08 20:11:00;Stellaris, carnet des développeurs n°330 : Corrections de la communauté dans Eridanus;https://www.mundusbellicus.fr/625053-stellaris-carnet-des-developpeurs-330-corrections-de-la-communaute-dans-eridanus;181;Stellaris;Grande Stratégie
Krissotep;2024-02-01 20:04:00;Stellaris, carnet des développeurs n°329 : Récapitulatif de la bêta technologique;https://www.mundusbellicus.fr/625032-stellaris-carnet-des-developpeurs-329-recapitulatif-de-la-beta-technologique;278;Stellaris;Grande Stratégie
Lynx;2024-01-26 23:44:00;B-17 Flying Fortress : The Mighty 8th Redux - La forteresse volante de Microprose redécolle;https://www.mundusbellicus.fr/625008-b-17-flying-fortress-the-mighty-8th-redux-la-forteresse-volante-de-microprose-redécolle;615;;
Krissotep;2024-01-18 19:53:00;Stellaris, carnet des développeurs n°328 : Nouvelle année, Nouvelle bêta;https://www.mundusbellicus.fr/624981-stellaris-carnet-des-développeurs-n°328-nouvelle-année-nouvelle-bêta;287;Stellaris;Grande Stratégie
Mouchi;2024-01-17 20:59:00;Crusader Kings 3 : Vision et Art;https://www.mundusbellicus.fr/624975-crusader-kings-3-vision-et-art;515;Crusader Kings 3;Grande Stratégie
Foeurdr;2024-01-03 07:03:00;Wonders and Dynasties nouveau dlc pour Old World;https://www.mundusbellicus.fr/624947-wonders-and-dynasties-nouveau-dlc-pour-old-world;428;Old World;Stratégie Tour par Tour
Krissotep;2023-12-21 17:58:00;Stellaris, carnet des développeurs n°327 : Revue de 2023;https://www.mundusbellicus.fr/624926-stellaris-carnet-des-developpeurs-327-revue-de-2023;382;Stellaris;Grande Stratégie
Ancient Egypt Fan;2023-12-17 12:10:00;Celestial Empire - Carnet de Développement N°23;https://www.mundusbellicus.fr/624914-celestial-empire-carnet-de-développement-n23;219;Celestial Empire;Gestion
Mouchi;2023-12-17 11:27:00;Crusader Kings 3 : Une année en revue;https://www.mundusbellicus.fr/624916-crusader-kings-3-une-annee-en-revue;758;Crusader Kings 3;Grande Stratégie
Ancient Egypt Fan;2023-12-16 21:33:00;Dynasty of the Sands - Carnet de développement #5;https://www.mundusbellicus.fr/624912-dynasty-of-the-sands-carnet-de-developpement-5;97;Dynasty of the Sands;Gestion
Ancient Egypt Fan;2023-12-16 21:02:00;Builders of Egypt - Mise à jour majeure;https://www.mundusbellicus.fr/624910-builders-of-egypt-mise-à-jour-majeure;300;Builders of Egypt;Gestion
Krissotep;2023-12-14 19:07:00;Stellaris, carnet des développeurs n°326 : 3.10.4 « Pyxis » + Bêta technique des fêtes à venir;https://www.mundusbellicus.fr/624893-stellaris-carnet-des-developpeurs-326-3-10-4-pyxis-beta-technique-des-fetes-a-venir;153;Stellaris;Grande Stratégie
Foeurdr;2023-12-10 04:47:00;Against The Storm sort en 1.0;https://www.mundusbellicus.fr/624873-against-the-storm-sort-en-1-0;292;Against The Storm;
Krissotep;2023-12-07 20:13:00;Stellaris, carnet des développeurs n°325 : Sortie de 3.10.3 « Pyxis » et autres bêtas prévues;https://www.mundusbellicus.fr/624869-stellaris-carnet-des-developpeurs-325-sortie-de-3-10-3-pyxis-et-autres-betas-prevues;139;Stellaris;Grande Stratégie
Krissotep;2023-11-29 18:52:00;Stellaris, carnet des développeurs n°324 : Sortie de la version 3.10.2 de « Pyxis » et plans pour décembre;https://www.mundusbellicus.fr/624858-stellaris-carnet-des-developpeurs-324-sortie-de-la-version-3-10-2-de-pyxis-et-plans-pour-decembre;199;Stellaris;Grande Stratégie
Krissotep;2023-11-21 19:58:00;Stellaris, carnet des développeurs n°323 : 3.10.1 Bêta de « Pyxis » et prochaines étapes;https://www.mundusbellicus.fr/624838-stellaris-carnet-des-developpeurs-323-3-10-1-beta-de-pyxis-et-prochaines-etapes;281;Stellaris;Grande Stratégie
Limse;2023-11-13 09:03:00;Victoria 3 - Vingt ans de Victoria & les « Colosses du Sud »;https://www.mundusbellicus.fr/624806-victoria-3-vingt-ans-de-victoria-les-colosses-du-sud;1072;Victoria 3;Grande Stratégie
Krissotep;2023-11-10 18:27:00;Stellaris, carnet des développeurs n°322 : Mise à Jour 3.10.0 “Pyxies”;https://www.mundusbellicus.fr/624789-stellaris-carnet-des-developpeurs-322-mise-a-jour-3-10-0-pyxies;494;Stellaris;Grande Stratégie
Krissotep;2023-11-09 20:56:00;Stellaris, carnet des développeurs n°321 : Origines et Civismes;https://www.mundusbellicus.fr/624781-stellaris-carnet-des-developpeurs-321-origines-et-civismes;487;Stellaris;Grande Stratégie
Foeurdr;2023-11-08 22:33:00;Total War Pharaoh : Test du jeu;https://www.mundusbellicus.fr/624775-total-war-pharaoh-test-du-jeu;618;Total War Pharaoh;Total War
Foeurdr;2023-11-05 23:31:00;Manor Lords : date de sortie annoncée;https://www.mundusbellicus.fr/624740-manor-lords-date-de-sortie-annoncée;910;Manor Lords;Gestion
Ancient Egypt Fan;2023-11-04 23:15:00;Dynasty of the Sands - Carnet de développement #4;https://www.mundusbellicus.fr/624730-dynasty-of-the-sands-carnet-de-developpement-4;144;Dynasty of the Sands;Gestion
Ancient Egypt Fan;2023-11-04 21:59:00;El Dorado: The Golden City Builder - Les dieux;https://www.mundusbellicus.fr/624726-el-dorado-the-golden-city-builder-les-dieux;127;El Dorado: The Golden City Builder;Gestion
Krissotep;2023-11-02 20:40:00;Stellaris, carnet des développeurs n°320 : Fils astraux et actions astrales;https://www.mundusbellicus.fr/624713-stellaris-carnet-des-developpeurs-320-fils-astraux-et-actions-astrales;439;Stellaris;Grande Stratégie
Mouchi;2023-11-01 12:00:00;Crusader Kings 3 : L'Art de Legacy of Persia;https://www.mundusbellicus.fr/624705-crusader-kings-3-l-art-de-legacy-of-persia;549;Crusader Kings 3;Grande Stratégie
Ancient Egypt Fan;2023-10-27 22:48:00;Nanzou: The Divine Court - Nouvelle direction, nouveau nom;https://www.mundusbellicus.fr/624679-nanzou-the-divine-court-nouvelle-direction-nouveau-nom;233;Nanzou;Gestion
Krissotep;2023-10-26 18:59:00;Stellaris, carnet des développeurs n°319 : Cicatrices astrales et failles;https://www.mundusbellicus.fr/624674-stellaris-carnet-des-developpeurs-319-cicatrices-astrales-et-failles;430;Stellaris;Grande Stratégie
Mouchi;2023-10-24 19:13:00;Crusader Kings 3 : Délices Persans;https://www.mundusbellicus.fr/624662-crusader-kings-3-delices-persans;583;Crusader Kings 3;Grande Stratégie
Krissotep;2023-10-19 18:37:00;Stellaris, carnet des développeurs n°318 : Annonce du DLC Astral Planes;https://www.mundusbellicus.fr/624628-stellaris-carnet-des-developpeurs-318-annonce-du-dlc-astral-planes;620;Stellaris;Grande Stratégie
Mouchi;2023-10-17 20:57:00;Crusader Kings 3 : Machinations d'un clan;https://www.mundusbellicus.fr/624620-crusader-kings-3-machinations-d-un-clan;1311;Crusader Kings 3;Grande Stratégie
Krissotep;2023-10-12 19:20:00;Stellaris, carnet des développeurs n°317 : Ad astra per aspera;https://www.mundusbellicus.fr/624593-stellaris-carnet-des-developpeurs-317-ad-astra-per-aspera;351;Stellaris;Grande Stratégie
Mouchi;2023-10-11 21:03:00;Crusader Kings 3 : Notre vision de la Perse;https://www.mundusbellicus.fr/624590-crusader-kings-3-notre-vision-de-la-perse;1310;Crusader Kings 3;Grande Stratégie
Foeurdr;2023-10-10 22:52:00;Old World : Pharaohs of the Nile;https://www.mundusbellicus.fr/624585-old-world-pharaohs-of-the-nile;238;Old World;Stratégie Tour par Tour
Krissotep;2023-10-05 19:06:00;Stellaris, carnet des développeurs n°316 : Renforcement des personnalités;https://www.mundusbellicus.fr/624568-stellaris-carnet-des-developpeurs-316-renforcement-des-personnalites;393;Stellaris;Grande Stratégie
Ancient Egypt Fan;2023-10-01 00:38:00;Nebuchadnezzar - Test de jeu;https://www.mundusbellicus.fr/624550-nebuchadnezzar-test-de-jeu;327;Nebuchadnezzar;Gestion
Ancient Egypt Fan;2023-09-29 23:36:00;El Dorado: The Golden City Builder - Le chemin de guerre - La nourriture - La cuisine;https://www.mundusbellicus.fr/624546-el-dorado-the-golden-city-builder-le-chemin-de-guerre-la-nourriture-la-cuisine;206;El Dorado: The Golden City Builder;Gestion
Ancient Egypt Fan;2023-09-28 20:40:00;Dynasty of the Sands - Carnet de développement #3;https://www.mundusbellicus.fr/624540-dynasty-of-the-sands-carnet-de-developpement-3;113;Dynasty of the Sands;Gestion
Krissotep;2023-09-28 19:29:00;Stellaris, carnet des développeurs n°315 : Le gant de velours;https://www.mundusbellicus.fr/624537-stellaris-carnet-des-developpeurs-315-le-gant-de-velours;182;Stellaris;Grande Stratégie
Krissotep;2023-09-21 19:00:00;Stellaris, carnet des développeurs n°314 : Pi dans les cieux;https://www.mundusbellicus.fr/624483-stellaris-carnet-des-developpeurs-314-pi-dans-les-cieux;212;Stellaris;Grande Stratégie
Krissotep;2023-09-14 19:12:00;Stellaris, carnet des développeurs n°313 : 3.9 'Caelum' est sorti, prochaine étape?;https://www.mundusbellicus.fr/624432-stellaris-carnet-des-developpeurs-313-3-9-caelum-est-sorti-prochaine-etape;326;Stellaris;Grande Stratégie
Krissotep;2023-09-06 17:02:00;Stellaris, carnet des développeurs n°312 : 3.9 'Caelum' Patch Notes;https://www.mundusbellicus.fr/624404-stellaris-carnet-des-développeurs-312-3-9-caelum-patch-notes;545;Stellaris;Grande Stratégie
Krissotep;2023-08-31 20:30:00;Stellaris, carnet des développeurs n°311 : Ciseler loin;https://www.mundusbellicus.fr/624378-stellaris-carnet-des-developpeurs-311-ciseler-loin;361;Stellaris;Grande Stratégie
Limse;2023-08-29 19:15:00;Victoria 3 - Sortie de «l'Aube des Merveilles » et du Patch 1.4;https://www.mundusbellicus.fr/624363-victoria-3-sortie-de-l-aube-des-merveilles-et-du-patch-1-4;642;Victoria 3;Grande Stratégie
Lynx;2023-08-25 21:55:00;WAR AND PEACE, un grand stratégique à l'ère de l'épopée napoléonienne.;https://www.mundusbellicus.fr/624342-war-and-peace-un-grand-stratégique-à-l-ère-de-l-épopée-napoléonienne;1056;WAR AND PEACE;
Krissotep;2023-08-24 16:41:00;Stellaris, carnet des développeurs n°310 : Questions de vie ou de mort;https://www.mundusbellicus.fr/624332-stellaris-carnet-des-developpeurs-310-questions-de-vie-ou-de-mort;693;Stellaris;Grande Stratégie
Ancient Egypt Fan;2023-08-24 00:47:00;Dynasty of the Sands - Carnet de développement #2;https://www.mundusbellicus.fr/624321-dynasty-of-the-sands-carnet-de-developpement-2;102;Dynasty of the Sands;Gestion
Krissotep;2023-08-17 14:47:00;Stellaris, carnet des développeurs n°309 : Ok, Bloomer;https://www.mundusbellicus.fr/624273-stellaris-carnet-des-developpeurs-309-ok-bloomer;472;Stellaris;Grande Stratégie
Foeurdr;2023-08-16 17:50:00;En Garde !;https://www.mundusbellicus.fr/624267-en-garde;276;En Garde !;
Mouchi;2023-08-15 15:40:00;Crusader Kings 3 : L'art de Wards and Warden;https://www.mundusbellicus.fr/624259-crusader-kings-3-l-art-de-wards-and-warden;639;Crusader Kings 3;Grande Stratégie
Foeurdr;2023-08-13 23:29:00;Xenonauts-2;https://www.mundusbellicus.fr/624252-xenonauts-2;603;Xenonauts-2;
Krissotep;2023-08-10 21:03:00;Stellaris, carnet des développeurs n°308 : Rock On !;https://www.mundusbellicus.fr/624248-stellaris-carnet-des-developpeurs-308-rock-on;392;Stellaris;Grande Stratégie
Mouchi;2023-08-08 17:55:00;Crusader Kings 3 : Nourrices;https://www.mundusbellicus.fr/624243-crusader-kings-3-nourrices;1381;Crusader Kings 3;Grande Stratégie
Ancient Egypt Fan;2023-08-06 23:33:00;Builders of Egypt - Carnet de Développement #47 - #48;https://www.mundusbellicus.fr/624235-builders-of-egypt-carnet-de-developpement-47-48;145;Builders of Egypt;Gestion
Ancient Egypt Fan;2023-08-03 20:38:00;Total War: PHARAOH - Carnet de développement #3;https://www.mundusbellicus.fr/624230-total-war-pharaoh-carnet-de-developpement-3;486;Total War Pharaoh;Total War
Krissotep;2023-08-03 19:06:00;Stellaris, carnet des développeurs n°307 : Expériences avec les Dirigeants;https://www.mundusbellicus.fr/624228-stellaris-carnet-des-developpeurs-307-experiences-avec-les-dirigeants;198;Stellaris;Grande Stratégie
Mouchi;2023-08-02 19:48:00;Crusader Kings 3 : Excentricité et Adoption;https://www.mundusbellicus.fr/624221-crusader-kings-3-excentricite-et-adoption;1258;Crusader Kings 3;Grande Stratégie
Krissotep;2023-07-27 20:06:00;Stellaris, carnet des développeurs n°306 : Expériences sur les Habitats;https://www.mundusbellicus.fr/624201-stellaris-carnet-des-developpeurs-306-experiences-sur-les-habitats;444;Stellaris;Grande Stratégie
Ancient Egypt Fan;2023-07-25 01:05:00;Dynasty of the Sands - Carnet de développement #1;https://www.mundusbellicus.fr/624193-dynasty-of-the-sands-carnet-de-developpement-1;234;Dynasty of the Sands;Gestion
Lynx;2023-07-14 16:04:00;SGS NATO's Nightmare;https://www.mundusbellicus.fr/623752-sgs-nato-s-nightmare;1115;SGS NATO's Nightmare;
Ancient Egypt Fan;2023-07-12 00:13:00;Total War: PHARAOH - Carnet de développement #2;https://www.mundusbellicus.fr/624139-total-war-pharaoh-carnet-de-developpement-2;498;Total War Pharaoh;Total War
Ancient Egypt Fan;2023-07-03 23:33:00;Cities: Skylines II - Carnet de développement #3;https://www.mundusbellicus.fr/624107-cities-skylines-ii-carnet-de-developpement-3;2870;Cities: Skylines II;Gestion
